dataset_id	source	version_or_date	file_path	source_url_or_api	access_date	file_size_bytes	md5	status	notes
herb2_full_herb_clinical_trials_v2	HERB 2.0	V2	data/raw/herb2/HERB_clinical_trials_v2.txt	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2FHERB_clinical_trials_v2.txt	2026-06-27	15732992	f864d86141b54c7e94a6a1558189571a	analysis_ready	11307 lines; 34 tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_full_herb_disease_info_v2	HERB 2.0	V2	data/raw/herb2/HERB_disease_info_v2.txt	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2FHERB_disease_info_v2.txt	2026-06-27	7931515	7832456cc4726edb2990f2d198319d19	analysis_ready	30171 lines; 18 tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_full_herb_experiment_info_v2	HERB 2.0	V2	data/raw/herb2/HERB_experiment_info_v2.txt	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2FHERB_experiment_info_v2.txt	2026-06-27	941202	a024e8f241d9f95df7ed582f85f493ac	analysis_ready	2232 lines; 26 tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_full_herb_formula_info_v2	HERB 2.0	V2	data/raw/herb2/HERB_formula_info_v2.txt	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2FHERB_formula_info_v2.txt	2026-06-27	3713119	1e3444254e5a543ab13c0019ba15f901	analysis_ready	6744 lines; 20 tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_full_herb_herb_info_v2	HERB 2.0	V2	data/raw/herb2/HERB_herb_info_v2.txt	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2FHERB_herb_info_v2.txt	2026-06-27	1864763	64fdf6b3e836a77a4e0d4cf972b850f4	analysis_ready	6893 lines; 19 tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_full_herb_ingredient_info_v2	HERB 2.0	V2	data/raw/herb2/HERB_ingredient_info_v2.txt	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2FHERB_ingredient_info_v2.txt	2026-06-27	22572386	667b8824d3363fd27318a2b870980cad	analysis_ready	44596 lines; 24 tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_full_herb_meta_info_v2	HERB 2.0	V2	data/raw/herb2/HERB_meta_info_v2.txt	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2FHERB_meta_info_v2.txt	2026-06-27	22477197	ee49502091fe6b79fb4acf161437a5fa	analysis_ready	8033 lines; 34 tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_full_herb_reference_info_v2	HERB 2.0	V2	data/raw/herb2/HERB_reference_info_v2.txt	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2FHERB_reference_info_v2.txt	2026-06-27	14987466	5c4a541d180e00253c4289e1991e7b85	analysis_ready	6706 lines; 14 tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_full_herb_target_info_v2	HERB 2.0	V2	data/raw/herb2/HERB_target_info_v2.txt	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2FHERB_target_info_v2.txt	2026-06-27	2512008	248f5e181de5d8e65f1577aa3bd93e3b	analysis_ready	15516 lines; 16 tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_full_probe2gene	HERB 2.0	V2	data/raw/herb2/probe2gene.R	http://47.92.70.12/download/file/?file_path=%2Fwww%2Fwwwroot%2F47.92.70.12%2FHERB_web%2Fstatic%2Fdownload_data%2FV2%2Fprobe2gene.R	2026-06-27	3182	8a3a9c5275fd6eb0d597944e71fde605	analysis_ready	 lines;  tab-delimited fields; HERB 2.0 full V2 acquisition
herb2_herb_info_v2	HERB 2.0	2026-06-27	data/raw/test_downloads/herb2/HERB_herb_info_v2.txt	http://47.92.70.12/download/file/?file_path=/www/wwwroot/47.92.70.12/HERB_web/static/download_data/V2/HERB_herb_info_v2.txt	2026-06-27	1864763	64fdf6b3e836a77a4e0d4cf972b850f4	test_download	6,893 lines including header; 19 columns
lincs_gse70138_pert_info	LINCS L1000 GSE70138	2017-03-22	data/raw/lincs/GSE70138_Broad_LINCS_pert_info.txt.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70138/suppl/GSE70138_Broad_LINCS_pert_info.txt.gz	2026-06-27	83669	00a9f875d5a893c29479dbe2cfadc325	metadata_only	perturbagen metadata for exact InChIKey matching
lincs_gse92742_pert_info	LINCS L1000 GSE92742	2017-03-03	data/raw/lincs/GSE92742_Broad_LINCS_pert_info.txt.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92742/suppl/GSE92742_Broad_LINCS_pert_info.txt.gz	2026-06-27	1138509	f90088a41c3b90bec5d20870bf495e49	metadata_only	perturbagen metadata for exact InChIKey/PubChem matching
open_targets_crohn_disease_mondo_0005011	Open Targets Platform GraphQL API	2026-06-29	data/raw/open_targets/open_targets_crohn_disease_MONDO_0005011.json	https://api.platform.opentargets.org/api/v4/graphql	2026-06-29	3155551	b976ec302a44028488b112e36951a9fe	analysis_ready	Associated target evidence for crohn_disease; cached from disease(efoId).associatedTargets
open_targets_inflammatory_bowel_disease_mondo_0005265	Open Targets Platform GraphQL API	2026-06-29	data/raw/open_targets/open_targets_inflammatory_bowel_disease_MONDO_0005265.json	https://api.platform.opentargets.org/api/v4/graphql	2026-06-29	3863672	947f0174a03477338497052f06d049e4	analysis_ready	Associated target evidence for inflammatory_bowel_disease; cached from disease(efoId).associatedTargets
open_targets_ulcerative_colitis_mondo_0005101	Open Targets Platform GraphQL API	2026-06-29	data/raw/open_targets/open_targets_ulcerative_colitis_MONDO_0005101.json	https://api.platform.opentargets.org/api/v4/graphql	2026-06-29	3615989	149dbbf099bcde55d2a80d2804adb424	analysis_ready	Associated target evidence for ulcerative_colitis; cached from disease(efoId).associatedTargets
pubmed_curcumin_reference_verification_33597887_36196887_36353208	NCBI PubMed efetch	2026-06-29	data/raw/pubmed/curcumin_pubmed_33597887_36196887_36353208.xml	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi	2026-06-29	90806	e08900cf97f15a520f9343d6a16f6b75	analysis_ready	PubMed XML used to verify high-value Curcumin HERB target references
pubmed_pmc_curcumin_33597887	NCBI PMC efetch	2026-06-29	data/raw/pubmed/curcumin_pmc_PMC7882737.xml	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi	2026-06-29	100152	c33987c01e1119f9959040cd86c43318	analysis_ready	Open PMC full-text XML for PMID 33597887 / PMC7882737 used in M16 full-text target audit
pubmed_pmc_curcumin_36353208	NCBI PMC efetch	2026-06-29	data/raw/pubmed/curcumin_pmc_PMC9639655.xml	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi	2026-06-29	125433	914298ca779bb83b460cc4f52d26cd58	analysis_ready	Open PMC full-text XML for PMID 36353208 / PMC9639655 used in M16 full-text target audit
