marker_set	n_diseased_samples	n_healthy_samples	mean_diseased	mean_healthy	delta_diseased_minus_healthy	mannwhitney_p	bh_fdr
naive_B_marker	7	4	0.894347460619851	0.4846657898977474	0.4096816707221036	0.0121212121212121	0.0484848484848484
memory_activated_B_marker	7	4	0.5358615420196143	0.4095387365621028	0.1263228054575115	0.2303030303030303	0.2303030303030303
immunoglobulin_program	7	4	1.1604609859123485	1.9477900863661808	-0.7873291004538325	0.0424242424242424	0.0565656565656565
plasmablast_plasma_marker	7	4	0.8695228773928497	1.743219476496347	-0.873696599103497	0.0424242424242424	0.0565656565656565
